ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,BikeBuyer
25441,Married,Female,50000,4,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,41,No
25477,Married,Female,30000,0,Bachelors,Skilled Manual,Yes,1,2-5 Miles,Europe,73,No
25482,Single,Male,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,44,No
25483,Single,Male,20000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,72,No
25509,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,29,No
25512,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,30,No
25513,Single,Female,20000,0,High School,Manual,Yes,1,2-5 Miles,Europe,30,No
25514,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,30,No
25519,Single,Female,20000,0,High School,Manual,No,1,2-5 Miles,Europe,29,No
25520,Single,Female,20000,0,High School,Manual,No,1,2-5 Miles,Europe,30,No
25521,Single,Male,20000,0,Partial High School,Manual,Yes,1,2-5 Miles,Europe,30,No
29210,Married,Male,100000,1,Bachelors,Management,Yes,4,2-5 Miles,North America,41,No
25554,Single,Male,10000,0,Partial College,Manual,No,1,2-5 Miles,Europe,63,No
25580,Married,Female,10000,1,High School,Manual,Yes,1,2-5 Miles,Europe,46,No
25632,Single,Male,20000,0,Partial College,Manual,No,1,2-5 Miles,Europe,74,No
25668,Single,Female,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,29,No
25669,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,28,No
25673,Single,Male,20000,0,High School,Manual,Yes,1,2-5 Miles,Europe,30,No
25676,Single,Female,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,30,No
25679,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,31,No
25733,Single,Female,10000,1,High School,Manual,Yes,1,2-5 Miles,Europe,46,No
25790,Married,Male,100000,4,Bachelors,Management,No,3,2-5 Miles,Europe,53,No
25791,Single,Male,100000,4,Bachelors,Management,No,4,2-5 Miles,Europe,53,No
29422,Single,Male,20000,0,High School,Manual,Yes,1,2-5 Miles,Europe,30,No
25870,Married,Male,40000,1,High School,Professional,Yes,2,2-5 Miles,North America,59,No
25898,Married,Female,70000,1,High School,Professional,Yes,2,2-5 Miles,North America,53,No
25988,Single,Male,40000,3,High School,Skilled Manual,Yes,2,2-5 Miles,North America,44,No
26006,Married,Male,60000,3,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,No
26052,Married,Female,90000,5,Partial College,Professional,Yes,3,2-5 Miles,North America,41,No
26053,Married,Male,100000,1,Bachelors,Management,Yes,3,2-5 Miles,North America,41,No
26062,Married,Male,80000,3,Partial College,Professional,Yes,2,2-5 Miles,North America,42,No
26064,Married,Male,100000,2,Partial College,Professional,Yes,1,2-5 Miles,North America,42,No
26074,Married,Male,80000,3,Partial College,Professional,Yes,2,2-5 Miles,North America,43,No
26105,Married,Female,110000,3,Partial College,Professional,No,4,2-5 Miles,North America,46,No
26108,Single,Male,170000,1,Graduate Degree,Management,No,2,2-5 Miles,North America,46,No
26212,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,27,No
29246,Single,Male,130000,2,Bachelors,Management,No,4,2-5 Miles,North America,44,No
26314,Single,Male,30000,0,High School,Skilled Manual,Yes,2,2-5 Miles,North America,88,No
26323,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,No
26333,Married,Female,80000,3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,No
26334,Single,Male,80000,3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,No
26335,Married,Female,80000,3,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,40,No
26336,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,No
26337,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,No
26348,Married,Male,50000,4,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,41,No
26350,Married,Female,60000,0,Graduate Degree,Professional,Yes,1,2-5 Miles,North America,41,No
26358,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,80,No
26389,Married,Female,100000,3,High School,Professional,No,4,2-5 Miles,Europe,51,No
26392,Single,Female,100000,3,Graduate Degree,Management,No,4,2-5 Miles,Europe,62,No
26396,Married,Male,100000,3,Bachelors,Management,No,4,2-5 Miles,Europe,61,No
26402,Single,Female,100000,4,Bachelors,Management,No,3,2-5 Miles,Europe,53,No
26421,Single,Female,60000,0,Bachelors,Professional,No,3,2-5 Miles,Pacific,31,No
26424,Single,Female,60000,0,Bachelors,Professional,No,4,2-5 Miles,Pacific,30,No
26494,Married,Male,70000,1,Partial College,Professional,Yes,1,2-5 Miles,North America,59,No
26531,Married,Male,70000,5,Graduate Degree,Professional,Yes,2,2-5 Miles,North America,37,No
29131,Single,Male,40000,0,Bachelors,Professional,No,1,2-5 Miles,North America,42,No
26592,Single,Female,100000,1,Bachelors,Management,Yes,3,2-5 Miles,Pacific,47,No
26596,Married,Male,60000,4,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,42,No
26599,Married,Female,60000,4,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,42,No
26605,Single,Male,70000,0,Bachelors,Professional,No,1,2-5 Miles,North America,43,No
26621,Single,Female,50000,0,Partial College,Skilled Manual,No,1,2-5 Miles,North America,39,No
26636,Married,Male,60000,4,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,No
26637,Married,Male,60000,3,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,No
26648,Single,Female,70000,4,Graduate Degree,Professional,Yes,1,2-5 Miles,North America,48,No
26682,Married,Male,90000,4,Partial College,Professional,Yes,3,2-5 Miles,North America,41,No
26687,Married,Male,80000,3,Partial College,Professional,Yes,2,2-5 Miles,North America,42,No
26690,Married,Female,110000,2,Bachelors,Management,Yes,4,2-5 Miles,North America,42,No
26706,Married,Female,70000,4,Partial College,Professional,No,3,2-5 Miles,North America,45,No
26707,Married,Female,110000,3,Bachelors,Management,No,3,2-5 Miles,North America,45,No
26722,Married,Female,110000,3,Partial College,Professional,Yes,4,2-5 Miles,North America,46,No
26806,Married,Male,50000,3,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,41,No
26807,Single,Male,50000,3,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,41,No
26808,Single,Female,50000,3,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,41,No
26863,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,29,No
26874,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,28,No
26875,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,29,No
26878,Married,Female,20000,0,High School,Manual,No,1,2-5 Miles,Europe,30,No
26879,Single,Female,20000,0,High School,Manual,No,1,2-5 Miles,Europe,30,No
26880,Single,Female,20000,0,High School,Manual,Yes,1,2-5 Miles,Europe,30,No
26935,Single,Male,10000,1,High School,Manual,Yes,1,2-5 Miles,Europe,47,No
27098,Married,Female,70000,2,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,38,No
27109,Married,Female,80000,3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,No
27110,Married,Male,80000,3,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,40,No
27111,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,No
27113,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,No
27115,Married,Female,70000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,No
27144,Single,Male,60000,3,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,41,No
27145,Single,Female,60000,3,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,40,No
28889,Married,Female,80000,0,Bachelors,Management,No,2,2-5 Miles,Europe,61,No
27283,Single,Male,40000,5,High School,Skilled Manual,Yes,2,2-5 Miles,North America,39,No
27290,Married,Male,80000,3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,No
27293,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,No
27310,Married,Female,80000,2,Partial College,Professional,No,1,2-5 Miles,Europe,52,No
27314,Single,Male,80000,0,Bachelors,Management,No,2,2-5 Miles,Europe,61,No
27321,Married,Male,80000,2,Partial College,Professional,Yes,2,2-5 Miles,Europe,53,No
27322,Single,Male,90000,2,Partial College,Professional,No,1,2-5 Miles,Europe,53,No
27410,Single,Female,40000,1,High School,Professional,No,2,2-5 Miles,North America,59,No
27433,Single,Male,60000,1,Partial College,Professional,No,1,2-5 Miles,North America,56,No
27441,Married,Male,60000,1,High School,Professional,No,2,2-5 Miles,North America,53,No
27516,Single,Male,100000,1,Bachelors,Management,Yes,3,2-5 Miles,Pacific,47,No
27518,Married,Female,100000,1,Bachelors,Management,Yes,3,2-5 Miles,Pacific,47,No
27532,Single,Female,60000,4,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,42,No
27533,Married,Female,60000,4,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,42,No
27538,Married,Male,70000,2,Bachelors,Professional,Yes,2,2-5 Miles,North America,43,No
27548,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,45,No
27561,Single,Female,60000,4,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,No
27562,Married,Female,60000,4,Bachelors,Professional,Yes,1,2-5 Miles,North America,47,No
27563,Married,Male,60000,4,Bachelors,Professional,Yes,1,2-5 Miles,North America,47,No
27564,Single,Male,60000,3,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,No
27566,Married,Male,60000,3,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,No
27579,Married,Male,70000,4,Graduate Degree,Professional,Yes,2,2-5 Miles,North America,48,No
27600,Single,Female,60000,1,Partial High School,Skilled Manual,No,2,2-5 Miles,North America,53,No
27619,Single,Male,120000,2,Partial College,Professional,Yes,4,2-5 Miles,North America,41,No
27624,Married,Male,80000,1,Partial College,Professional,Yes,1,2-5 Miles,North America,50,No
27642,Single,Female,120000,3,High School,Professional,No,4,2-5 Miles,North America,44,No
27643,Single,Male,70000,4,Partial College,Professional,Yes,3,2-5 Miles,North America,44,No
27647,Married,Male,150000,2,Partial College,Professional,No,4,2-5 Miles,North America,45,No
27785,Married,Male,30000,0,Bachelors,Skilled Manual,Yes,1,2-5 Miles,Europe,75,No
27805,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,44,No
27807,Single,Male,20000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,71,No
27813,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,29,No
29123,Married,Female,100000,1,Bachelors,Management,Yes,3,2-5 Miles,Pacific,46,No
27822,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,44,No
27829,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,29,No
27832,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,30,No
27857,Single,Female,10000,0,Partial College,Manual,No,1,2-5 Miles,Europe,64,No
27858,Single,Female,10000,0,Partial College,Manual,No,1,2-5 Miles,Europe,64,No
27886,Single,Female,10000,1,High School,Manual,Yes,1,2-5 Miles,Europe,46,No
27887,Single,Male,10000,1,High School,Manual,No,1,2-5 Miles,Europe,46,No
27888,Single,Female,10000,1,High School,Manual,No,1,2-5 Miles,Europe,46,No
27889,Single,Female,10000,1,High School,Manual,No,1,2-5 Miles,Europe,46,No
27893,Single,Male,10000,1,High School,Manual,No,1,2-5 Miles,Europe,46,No
27921,Married,Female,70000,3,Partial College,Professional,Yes,1,2-5 Miles,North America,53,No
27922,Married,Female,70000,3,Partial College,Professional,Yes,1,2-5 Miles,North America,53,No
27933,Single,Female,80000,1,Partial College,Professional,No,2,2-5 Miles,Europe,52,No
27934,Married,Female,70000,1,High School,Professional,No,2,2-5 Miles,Europe,61,No
27936,Married,Male,60000,1,Partial High School,Skilled Manual,No,4,2-5 Miles,Europe,61,No
27942,Single,Male,90000,2,High School,Professional,No,1,2-5 Miles,Europe,52,No
27954,Single,Female,80000,1,High School,Professional,No,3,2-5 Miles,Europe,55,No
28020,Single,Male,40000,0,High School,Professional,No,3,2-5 Miles,North America,60,No
28021,Single,Female,40000,0,High School,Professional,No,3,2-5 Miles,North America,60,No
28023,Single,Female,40000,0,High School,Professional,No,3,2-5 Miles,North America,60,No
28024,Married,Male,70000,0,Bachelors,Management,No,3,2-5 Miles,North America,60,No
28025,Married,Female,40000,1,High School,Professional,No,2,2-5 Miles,North America,59,No
28026,Married,Female,40000,1,High School,Professional,No,2,2-5 Miles,North America,59,No
28027,Married,Female,40000,1,High School,Professional,No,2,2-5 Miles,North America,59,No
29121,Single,Female,100000,1,Bachelors,Management,Yes,3,2-5 Miles,Pacific,47,No
28060,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,No
28140,Single,Male,100000,1,Bachelors,Management,Yes,3,2-5 Miles,Pacific,47,No
28151,Single,Female,40000,0,Bachelors,Professional,No,1,2-5 Miles,North America,43,No
29164,Married,Female,60000,3,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,No
28174,Married,Male,40000,2,High School,Skilled Manual,Yes,3,2-5 Miles,North America,46,No
28175,Married,Male,40000,2,High School,Skilled Manual,Yes,3,2-5 Miles,North America,46,No
28187,Married,Male,60000,3,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,No
28188,Single,Female,60000,3,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,No
28237,Married,Female,120000,2,Bachelors,Management,Yes,4,2-5 Miles,North America,41,No
28241,Married,Male,100000,2,Partial College,Professional,Yes,0,2-5 Miles,North America,42,No
28242,Married,Female,120000,2,Partial College,Professional,Yes,4,2-5 Miles,North America,42,No
28245,Single,Male,80000,0,Partial College,Professional,Yes,1,2-5 Miles,North America,50,No
28251,Married,Male,100000,2,Partial College,Professional,Yes,2,2-5 Miles,North America,43,No
28258,Single,Female,130000,3,Bachelors,Management,No,1,2-5 Miles,North America,44,No
28260,Single,Male,70000,4,Partial College,Professional,No,3,2-5 Miles,North America,45,No
28269,Single,Female,130000,3,Bachelors,Management,No,1,2-5 Miles,North America,45,No
28289,Single,Male,160000,3,Partial College,Professional,No,3,2-5 Miles,North America,46,No
28356,Married,Male,50000,3,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,41,No
28358,Married,Male,50000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,No
28359,Married,Female,50000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,No
28360,Married,Male,50000,4,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,No
28392,Married,Male,30000,0,Bachelors,Skilled Manual,Yes,1,2-5 Miles,Europe,73,No
28408,Single,Female,20000,0,High School,Manual,No,1,2-5 Miles,Europe,28,No
28411,Single,Male,20000,0,High School,Manual,Yes,1,2-5 Miles,Europe,29,No
28412,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,29,No
28423,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,28,No
28426,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,29,No
28433,Single,Female,20000,0,High School,Manual,No,1,2-5 Miles,Europe,30,No
28440,Single,Female,20000,0,Partial High School,Manual,Yes,1,2-5 Miles,Europe,31,No
28475,Single,Male,10000,0,Partial College,Manual,No,1,2-5 Miles,Europe,65,No
28496,Single,Male,10000,1,High School,Manual,Yes,1,2-5 Miles,Europe,46,No
28498,Single,Female,10000,1,High School,Manual,No,1,2-5 Miles,Europe,47,No
28542,Single,Female,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,32,No
28677,Single,Male,80000,3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,No
28681,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,No
28682,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,39,No
28716,Single,Male,60000,3,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,41,No
28725,Single,Male,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,32,No
28730,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,27,No
28858,Single,Male,80000,3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,No
15756,Single,Female,70000,0,High School,Professional,Yes,2,5-10 Miles,Pacific,49,Yes
11085,Single,Female,60000,0,High School,Professional,No,2,5-10 Miles,North America,49,No
11091,Married,Male,90000,0,Partial College,Professional,Yes,1,5-10 Miles,North America,49,No
18269,Single,Female,60000,2,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,43,Yes
11113,Married,Male,70000,4,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,44,No
11114,Single,Female,70000,4,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,44,No
11116,Married,Male,70000,4,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,44,No
11103,Single,Female,70000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,42,Yes
11122,Married,Male,70000,4,Partial College,Skilled Manual,Yes,3,5-10 Miles,Pacific,46,No
11125,Single,Female,70000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,50,No
11127,Married,Female,40000,0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,No
16909,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,67,Yes
11128,Married,Female,40000,0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,30,No
27744,Married,Male,50000,0,Graduate Degree,Management,Yes,1,5-10 Miles,Pacific,63,Yes
11130,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,No
27472,Single,Female,20000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,58,Yes
11137,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,28,No
11139,Single,Female,30000,0,Partial College,Clerical,No,2,5-10 Miles,Pacific,68,No
11129,Single,Female,40000,0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,Yes
11140,Single,Male,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,29,No
23339,Single,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,33,Yes
18859,Married,Female,60000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,Yes
11143,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,29,No
11146,Single,Female,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,67,No
11148,Married,Male,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,65,No
11150,Single,Male,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,65,No
11153,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
11157,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
15920,Single,Male,100000,3,Partial College,Professional,Yes,4,5-10 Miles,Europe,49,Yes
22193,Single,Female,80000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,50,Yes
19652,Single,Male,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,63,Yes
21985,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,Yes
11163,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,31,No
11250,Married,Female,170000,4,High School,Professional,Yes,2,5-10 Miles,Europe,51,Yes
18869,Married,Female,40000,0,Partial College,Professional,No,2,5-10 Miles,North America,54,Yes
11177,Married,Male,110000,4,Graduate Degree,Management,Yes,2,5-10 Miles,North America,64,No
11179,Married,Female,120000,4,Graduate Degree,Management,Yes,3,5-10 Miles,North America,63,No
28877,Single,Male,150000,3,High School,Professional,No,4,5-10 Miles,Europe,48,No
11281,Single,Female,110000,2,Bachelors,Management,Yes,4,5-10 Miles,North America,43,Yes
11327,Married,Male,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,66,Yes
22954,Single,Male,70000,0,Bachelors,Professional,No,2,5-10 Miles,Pacific,43,Yes
11254,Married,Male,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,73,No
11255,Married,Male,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,73,No
21986,Single,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,Yes
11256,Married,Female,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,73,No
11287,Married,Male,70000,4,Partial College,Professional,No,3,5-10 Miles,North America,45,No
25945,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,Yes
11301,Married,Male,80000,4,Partial College,Professional,Yes,4,5-10 Miles,North America,46,No
11304,Married,Female,100000,3,Partial College,Professional,Yes,0,5-10 Miles,North America,46,No
29287,Married,Female,60000,4,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,42,No
11309,Single,Female,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,52,No
11310,Single,Female,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,No
11312,Single,Female,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,No
11313,Single,Male,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,No
11320,Married,Female,80000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,69,No
11321,Married,Male,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,68,No
11322,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,68,No
23492,Single,Male,110000,3,Partial College,Professional,Yes,4,5-10 Miles,North America,45,Yes
21542,Married,Female,70000,1,Partial High School,Skilled Manual,No,3,5-10 Miles,Europe,57,Yes
17071,Single,Female,70000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,41,Yes
11472,Single,Male,60000,2,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,43,Yes
20553,Married,Male,100000,3,Partial College,Professional,Yes,4,5-10 Miles,Europe,49,Yes
18297,Single,Female,70000,0,Bachelors,Professional,No,2,5-10 Miles,Pacific,43,Yes
18131,Single,Female,110000,4,Partial College,Professional,Yes,4,5-10 Miles,Europe,50,Yes
17446,Married,Female,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,71,Yes
14298,Married,Female,70000,2,Partial College,Professional,Yes,0,5-10 Miles,North America,49,Yes
18842,Single,Male,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,70,Yes
11440,Married,Male,80000,0,Partial High School,Skilled Manual,No,2,5-10 Miles,Europe,59,No
11441,Married,Female,90000,0,Partial High School,Skilled Manual,No,2,5-10 Miles,Europe,59,No
22189,Married,Female,70000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,33,Yes
13482,Married,Female,40000,0,Partial College,Professional,No,2,5-10 Miles,North America,54,Yes
11509,Married,Female,30000,0,Bachelors,Skilled Manual,Yes,1,5-10 Miles,North America,53,No
21903,Single,Male,70000,2,Partial College,Professional,Yes,0,5-10 Miles,North America,50,Yes
19793,Single,Female,70000,0,High School,Professional,Yes,2,5-10 Miles,Pacific,49,Yes
11608,Single,Male,20000,0,High School,Manual,No,1,5-10 Miles,Europe,30,No
28113,Single,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,Yes
25163,Married,Female,70000,2,Partial College,Professional,Yes,0,5-10 Miles,North America,50,Yes
14268,Single,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,Yes
18907,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,Yes
11695,Married,Male,50000,5,Bachelors,Skilled Manual,Yes,3,5-10 Miles,North America,42,No
16835,Married,Male,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,73,Yes
27500,Single,Male,80000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,51,Yes
23574,Married,Female,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,63,Yes
11917,Single,Male,70000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,41,Yes
11925,Single,Female,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,Yes
23667,Married,Male,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,58,Yes
11934,Single,Male,40000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,29,Yes
27697,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,45,Yes
11954,Married,Male,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,Yes
29329,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No
11983,Married,Female,70000,2,Partial College,Professional,Yes,0,5-10 Miles,North America,49,Yes
19717,Single,Male,60000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,Yes
15993,Married,Male,60000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,Yes
11998,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,Yes
13999,Married,Male,70000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,28,Yes
12007,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,45,Yes
12013,Single,Female,30000,0,Partial College,Clerical,Yes,2,5-10 Miles,Pacific,53,Yes
12014,Married,Male,10000,1,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,57,Yes
12020,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,Yes
25235,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,43,Yes
23042,Single,Female,70000,3,High School,Professional,Yes,0,5-10 Miles,North America,51,Yes
12042,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,Yes
26718,Married,Male,100000,2,Graduate Degree,Management,Yes,4,5-10 Miles,North America,70,Yes
17188,Married,Female,110000,4,Partial College,Professional,Yes,4,5-10 Miles,Europe,51,Yes
19598,Married,Female,60000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,43,Yes
19899,Married,Male,110000,4,Partial College,Professional,Yes,3,5-10 Miles,Europe,49,Yes
16823,Married,Female,160000,3,Partial College,Professional,No,4,5-10 Miles,Europe,48,Yes
21387,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,Yes
15921,Single,Male,100000,3,Partial College,Professional,Yes,4,5-10 Miles,Europe,48,Yes
18899,Married,Male,30000,0,Partial College,Clerical,No,2,5-10 Miles,Pacific,56,Yes
14066,Single,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,43,Yes
24281,Single,Female,40000,0,Partial High School,Clerical,No,2,5-10 Miles,Pacific,52,Yes
19705,Single,Female,70000,3,High School,Professional,Yes,0,5-10 Miles,North America,51,Yes
12160,Single,Female,90000,0,Partial College,Professional,Yes,1,5-10 Miles,North America,42,Yes
11913,Married,Female,60000,3,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,41,No
11926,Single,Male,40000,0,Partial College,Skilled Manual,No,1,5-10 Miles,North America,28,No
11927,Single,Female,40000,0,Partial College,Skilled Manual,No,1,5-10 Miles,North America,28,No
22042,Married,Female,70000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,34,Yes
